,G,I,Q,H
3995,False,281.3937458805252,1061.4936513791986,True
3996,False,311.29273449752674,1228.7618345707388,True
3997,False,210.1757584442048,795.1226754840725,False
3998,False,191.1133702447445,683.8216818420738,False
3999,True,212.623647188022,1203.031187393936,True
4000,True,378.53187126822246,1828.1761588817428,True
4001,False,201.67509288253507,903.729124880465,False
4002,True,320.85563730367517,1564.5311156616976,True
4003,True,194.34095527734036,1076.0125029219869,False
4004,True,303.1396615317857,1384.4089863108336,True
4005,False,188.20299117089806,831.7868747743702,False
4006,True,366.706732969313,1750.3930437041918,True
4007,False,482.23880193087757,1972.2453865882467,True
4008,False,246.21512513599976,982.0427314597514,False
4009,False,386.06534723601214,1652.1042146420987,True
4010,False,437.7322424805587,1697.4410487377384,True
4011,False,147.88413927171683,610.9797231041381,False
4012,False,273.1533395607777,1161.9955503513474,True
4013,True,537.7807806509838,2474.0562513888244,True
4014,False,195.96336042135846,687.3189995729201,False
4015,True,287.49727434907595,1469.7049887064074,True
4016,False,229.1032669829791,909.5384559620375,False
4017,True,261.36952400842756,1325.0137503976493,True
4018,True,207.38885633475599,1153.1459614266664,True
4019,True,286.6148551545186,1407.9722010846851,True
4020,False,305.95181583823813,1225.1562775582197,True
4021,False,353.23600388580894,1463.7408699007447,True
4022,True,226.20275129549537,1154.7606331863894,False
4023,True,458.73834141452977,2206.2682497158626,True
4024,False,234.95366170719012,901.6991483432095,False
4025,True,165.37631285606355,913.0797981075133,False
4026,False,644.3879268763624,2608.304209424828,True
4027,True,218.25297696834184,1021.9707046171849,False
4028,False,191.08548920123042,791.5046242827322,False
4029,True,156.04105297601654,817.586201459893,False
4030,False,229.25834654355333,918.5992934317585,False
4031,True,335.86455898771607,1728.0288580594893,True
4032,False,310.5194598166073,1217.615317436003,True
4033,True,566.964997403156,2453.239890925538,True
4034,True,284.5782997783523,1379.8894152322814,True
4035,False,218.54888687141457,867.8480213929115,False
4036,False,247.36127806283855,915.7932146023269,False
4037,False,303.8990850486248,1177.1734410014142,True
4038,False,208.34110116071076,917.7470023727459,False
4039,True,141.9111223120653,862.9293499112817,False
4040,True,181.14161464899348,969.247386167891,False
4041,True,235.3352399730179,1186.2603570191598,True
4042,True,249.7248845430662,1322.182560549767,True
4043,True,315.3311449526239,1544.1771900430356,True
4044,True,194.81880164914907,1024.9983488023024,False
4045,False,315.59637623814234,1211.5307559561095,True
4046,False,306.16504473231174,1263.624127742726,True
4047,False,115.74309232927152,423.24498467021056,False
4048,True,278.5380363545857,1397.1507337627284,True
4049,True,210.03438546226553,1062.1178138643786,False
4050,True,363.03046040928336,1746.155026859106,True
4051,False,237.18926130876787,879.8529264102835,False
4052,True,271.70759045701016,1302.7814094812,True
4053,True,733.7457102183959,3168.3224613072684,True
4054,True,264.23835559901363,1140.1856730671143,False
4055,False,206.68934983390153,860.4367783448494,False
4056,False,117.07010505850896,551.9480218634802,False
4057,False,365.5623985868107,1521.597433255668,True
4058,True,220.8578353402183,1239.0184419910645,True
4059,True,268.1221166124917,1252.7184067998962,True
4060,False,273.1531538380609,1080.1056475322878,False
4061,False,151.88864321954475,674.5042491325489,False
4062,False,152.81310519115908,550.5818729482708,False
4063,False,318.0763301708021,1336.699270597914,True
4064,True,236.60475706228635,1219.4028468087029,True
4065,True,163.87395601642604,927.6234624265404,False
4066,False,266.7471215606083,991.2538826730847,False
4067,False,424.27972245483846,1661.4843504996204,True
4068,True,264.015758232954,1312.2057451668773,True
4069,False,304.2759122387205,1298.4466760220066,True
4070,False,444.2945414731703,1763.7559399870443,True
4071,False,253.8066570328843,945.4984502296388,True
4072,True,268.7016256395317,1223.7101594493106,True
4073,False,249.15021092304553,1013.7362485371472,True
4074,False,487.73953919935025,2033.5043534312608,True
4075,False,363.52073583197335,1528.9447293941037,True
4076,False,221.46403981196465,753.425206806914,False
4077,True,288.20170766034505,1434.731372343494,True
4078,True,253.63512659848953,1293.5266228662667,True
4079,True,245.74628796349342,1305.7170469737744,True
4080,True,239.96285732329807,1136.332430868512,True
4081,True,232.53505123657413,1163.7339081874286,True
4082,True,321.236743996046,1643.0071279712072,True
4083,False,287.7632013433414,1142.368093666014,False
4084,False,247.66846874838302,1014.1739712783245,True
4085,False,272.5610724630536,940.9650236843153,False
4086,False,370.5425491205132,1400.7784002031585,True
4087,True,257.43131819883297,1396.3876338610023,True
4088,False,177.46281712330608,594.3263431679401,False
4089,False,345.4076215574816,1350.9913019833668,True
4090,False,271.709780013669,990.4204786618844,False
4091,False,213.38260798040452,946.01779582837,False
4092,False,309.86657789352046,1272.5499379625464,True
4093,False,273.107063373134,1167.2253314887607,True
4094,False,259.0464560218558,1007.8081530048211,True
4095,True,262.6627989273427,1306.0537482182203,True
4096,True,253.74073200186183,1193.6350352989389,True
4097,False,223.03169705222547,832.2219984415162,False
4098,False,309.42273632154206,1269.787822560631,True
4099,True,393.37257072415053,1825.4683597312373,True
4100,False,355.52854401917403,1369.0131120336112,True
4101,False,195.88611516795325,873.788951586693,False
4102,True,321.96003613000084,1476.3129866151332,True
4103,True,279.6572149764757,1414.9250235201428,True
4104,True,263.4900345125572,1366.5790618505735,True
4105,False,223.1679074649975,915.5853109836394,False
4106,False,265.18199481890997,1076.3987914137788,True
4107,False,169.11264741826778,626.0382916582305,False
4108,False,202.10166646727293,896.9596537584503,False
4109,True,222.4889718257606,1240.9941638863158,False
4110,False,118.25825576803621,568.5885251184517,False
4111,True,181.85168269861302,925.5299040114288,False
4112,False,398.7201216997743,1676.4599925866669,True
4113,False,255.58588034047187,969.9873744850408,False
4114,False,325.5879740228928,1230.5938509934767,True
4115,False,309.78404909367197,1164.877789689284,False
4116,False,409.69591078144515,1731.2937670952297,True
4117,True,318.49545664401666,1579.2528332404065,True
4118,False,182.89443908646592,822.132164294424,False
4119,True,299.3788033776376,1399.9717559243854,True
4120,True,287.5423760736837,1433.6753007298867,True
4121,True,306.813189771771,1432.715755564575,True
4122,False,173.5517648485587,731.7245875676274,False
4123,False,238.89733582660597,946.2447958798209,False
4124,True,328.50024515603064,1560.8770217220392,True
4125,False,241.68575001770336,905.5210548543665,False
4126,False,217.75984904798412,771.1260095079468,False
4127,True,182.8177129567111,941.8806978963048,False
4128,True,377.0775389987616,1839.0462633962086,True
4129,False,226.33387444921175,861.5846755453516,False
4130,True,268.8154578560451,1422.818681796251,True
4131,True,182.4279488060128,1010.1334042279256,False
4132,False,241.74994919035134,933.3102064848285,False
4133,True,199.97770680864517,1007.3426521636036,False
4134,False,310.7969425028019,1195.7212724026015,False
4135,True,370.7431909084294,1718.6703706749854,True
4136,False,244.95583091801905,904.0322865752509,False
4137,True,381.29937134956396,1995.4137699196103,True
4138,False,198.28309004806692,816.9755021888833,False
4139,True,115.8977379052649,597.416985025822,False
4140,False,223.7517774717127,829.089319987065,False
4141,True,457.57577998277543,2107.508026243623,True
4142,True,235.33170183377425,1254.4400023265641,True
4143,False,180.5248441239189,674.973995393757,False
4144,True,210.88416587791545,1066.7435273305684,False
4145,False,264.94027989582173,1173.361426579252,False
4146,True,237.74063547678207,1261.9659524335714,True
4147,True,257.70951270395597,1290.5390915851974,True
4148,False,204.55666488924658,819.3219943019985,False
4149,False,246.58090982922943,979.4454865344107,False
4150,False,540.9336644020059,2188.549857667702,True
4151,True,256.47185280388953,1386.2458541190604,True
4152,True,313.28430846494444,1603.9720709732492,True
4153,False,141.02351687639214,488.71253835163134,False
4154,True,141.75364553175672,737.5841676057856,False
4155,True,191.2425847190177,805.6277155596097,False
4156,True,343.25396174609455,1616.2032262466366,True
4157,True,187.91187699513281,998.9093174192199,False
4158,False,302.8694781732519,1158.213508748217,True
4159,True,355.11671631438674,1789.8340822555292,True
4160,True,222.10778274291383,1132.972194180634,True
4161,False,302.8258445577312,1152.5383937482277,False
4162,False,344.5700287664189,1446.7518162098659,True
4163,True,447.40189650506704,2006.5066397176,True
4164,True,163.7814338270187,959.4887455993392,False
4165,False,393.2255094418364,1653.0855317391731,True
4166,True,208.24281866185777,1109.355867549697,True
4167,False,445.4418050887695,1742.742140551622,True
4168,True,222.44732249061929,1158.1262839795163,True
4169,False,338.2156883031318,1202.8683740037102,True
4170,True,239.0531286160593,1048.531778046525,True
4171,True,413.2265788966798,1854.6713905492113,True
4172,False,333.0154885421225,1406.2465128599129,True
4173,True,197.4131992803245,1056.4276914127981,True
4174,True,198.27832060038193,1119.6892678976506,True
4175,False,195.51849267582597,689.8442643832537,False
4176,True,233.44916879434288,1104.4192699152704,True
4177,True,248.88669574743074,1090.417979475845,False
4178,True,347.96885753040056,1656.4204133796775,True
4179,False,214.5466219112941,855.4228221731954,False
4180,True,242.33944946907772,1161.235337928095,True
4181,True,201.67629844938796,965.6271408230813,False
4182,True,281.62514967684547,1394.3420456807721,True
4183,True,298.3720354583791,1405.0764860093625,True
4184,False,167.38836807469022,728.7182007533468,False
4185,True,219.57491274203335,1108.3813490138405,False
4186,False,171.1497392830695,774.4233893964104,False
4187,True,201.3821658444864,1151.133192472731,True
4188,True,189.99143128386902,918.038870494616,False
4189,False,337.2150272592901,1378.022600555987,True
4190,True,352.617087903826,1562.3223795515635,True
4191,True,336.496016073346,1645.1681948118014,True
4192,False,198.28993927562135,742.8585852360256,False
4193,False,474.8449506499018,1912.9102859274356,True
4194,True,272.70495696869017,1373.59899511353,True
4195,False,193.0057517740524,749.8851169343441,False
4196,False,233.480665930443,972.9089778456857,False
4197,False,337.95739515989015,1400.7074889990151,True
4198,True,225.72368197167157,1132.3705095466657,True
4199,False,391.03898794835254,1587.2194773746173,True
4200,True,246.4406691854961,1172.3838160924865,True
4201,False,186.96881375168252,905.9541833279022,False
4202,True,222.40817689326298,1068.4263960143896,True
4203,False,260.0652988361514,1021.2566389186775,True
4204,False,320.55641167099304,1350.7056188615895,True
4205,False,383.3692501498517,1590.0305901923211,True
4206,False,254.0106348133907,990.9024793819639,False
4207,False,192.69497488665326,822.8979546845012,False
4208,True,198.35249136535566,1014.80684826292,False
4209,False,204.077287478671,713.0467814680195,False
4210,True,286.7553649510323,1293.1295192272057,True
4211,False,400.7504926863645,1547.540887276074,True
4212,True,187.71118221498273,892.3161516634349,False
4213,False,210.7503926771269,856.2793368820932,False
4214,False,171.71793497850098,726.402819716628,False
4215,True,255.91519043633457,1346.3739109589326,True
4216,False,276.78428574758357,1279.316662741462,False
4217,True,196.75972649183956,1061.213918782857,False
4218,False,181.0226815455626,603.7943917472708,False
4219,True,155.17212895383915,886.384456356928,False
4220,True,271.1009098160718,1468.4965336908572,True
4221,True,366.27468595618006,1669.4992637979524,True
4222,True,197.95610335782686,970.5580808361146,False
4223,True,213.22873599690914,1077.1444015314787,False
4224,False,235.60176234294607,890.0240481366721,False
4225,False,311.2262503999483,1306.2046702806076,True
4226,True,257.44328327464274,1339.5634551268774,True
4227,False,199.26189647837947,790.0351232731103,False
4228,True,315.77646886205787,1454.9132850290314,True
4229,False,239.35155956585115,953.5162111599576,False
4230,False,287.200169892552,1088.0881816158176,False
4231,True,297.78581786861565,1451.4787914090832,True
4232,True,147.57080001701462,889.8275409988835,False
4233,True,186.46042443129517,1074.3170888043796,False
4234,True,334.0652447558922,1513.0031752389352,True
4235,False,508.49693813254976,1995.7652781199333,True
4236,True,177.7006515912989,957.769022684191,False
4237,True,282.02076870250266,1457.640784563704,True
4238,True,112.97517767955793,720.7202406787927,False
4239,True,145.18175797483516,734.0946816033327,False
4240,False,264.303229680851,1112.3959746346738,False
4241,True,216.61036265488735,1137.4731567310932,True
4242,True,369.55928503448035,1711.0608390612822,True
4243,True,177.1692646902033,880.9861577152808,False
4244,False,265.59796642528323,986.7848987711386,False
4245,True,264.9746253410394,1221.5764158766615,True
4246,False,198.80282094658418,745.2326846118128,False
4247,True,280.6447931730863,1345.137258407035,True
4248,True,240.25482042889473,1152.559717693115,False
4249,True,158.08790452454616,867.5644481775545,False
4250,False,258.243226836775,1066.7882031550052,False
4251,True,207.6424588027201,1198.3523880605205,True
4252,True,440.08409617155644,1961.031740292283,True
4253,False,247.89454101998138,937.0439840471415,False
4254,True,286.08635101919936,1389.8327420353457,True
4255,False,301.38267726099554,1250.051872495226,True
4256,True,248.03645385654085,1271.660740721451,False
4257,False,163.39262911826404,462.7879425304259,False
4258,False,305.93638115807227,1178.400492714067,False
4259,True,338.2471328738445,1543.283377497221,True
4260,True,409.58124729158743,1861.3295868313999,True
4261,True,199.8606433415373,1002.3836299541642,False
4262,True,200.58214538314917,1080.6264631464057,False
4263,True,152.0081715793704,818.8766083031716,False
4264,False,205.13035658056822,780.3199957032388,False
4265,False,187.73850521708505,845.2950725898321,False
4266,True,235.39307497061262,1270.3298336106168,True
4267,False,231.23836655208146,845.3830384560465,False
4268,True,354.01846461690013,1658.2313119052278,True
4269,True,207.78581021979744,1041.9651609100483,False
4270,False,166.33134145612928,475.82707875152767,False
4271,False,327.78426596393774,1448.2905965170037,True
4272,True,181.87928714944331,976.4901220271156,False
4273,False,312.84266368277326,1291.51442441497,True
4274,True,189.19099562797555,1141.853412387732,False
4275,True,163.96162921438565,971.0820815738538,False
4276,False,179.37973385487368,758.4848799659566,False
4277,False,342.6440768551938,1235.7206621227854,True
4278,True,256.83189755797764,1413.4607470362996,True
4279,True,121.70767237246288,798.1996648432383,False
4280,False,339.446013832496,1266.3814511315493,True
4281,False,246.9157444846187,952.5809660715869,False
4282,False,264.09689903148126,1040.9123161974424,False
4283,True,183.1612522369215,890.5164668983097,False
4284,True,157.33568939802737,925.08728842635,False
4285,False,214.7729050015182,868.6033057856415,False
4286,False,343.2747331263379,1440.7681795499632,True
4287,False,224.7721694955202,933.5924111905379,False
4288,True,181.70033013124777,1018.2195564727739,False
4289,True,199.73045824815048,1106.2590176041904,True
4290,True,157.23193192484533,864.3782706897484,False
4291,False,277.94550322274,1036.8818734241793,True
4292,False,331.2598257805244,1279.9597677712545,True
4293,True,339.8816765229418,1591.861269915836,True
4294,True,263.55758831912965,1286.0661638959225,True
4295,True,306.832769038351,1389.0518885210822,True
4296,True,239.61236532163014,1188.7494713330827,True
4297,True,173.62563185385613,946.5672957447097,False
4298,False,229.70736173517656,922.1858819226205,False
4299,True,148.18787584401878,810.4643701147975,False
4300,True,141.93394881368073,713.036738131364,False
4301,False,243.64468965016562,891.4757184283591,False
4302,True,315.43815945290544,1480.5164591039231,True
4303,True,232.70133946402805,1213.0369302138922,True
4304,False,244.92137742946488,809.6624675130643,False
4305,True,323.6101346964683,1522.5993354807258,True
4306,True,344.1026257175853,1642.3829123244611,True
4307,False,221.7370355341294,956.3736781740171,False
4308,True,371.67261662585594,1713.5318032440982,True
4309,True,206.65225822445956,1136.7991134600813,False
4310,False,249.0484631485059,940.3545900881239,False
4311,False,248.47018774526404,1004.8469568357646,False
4312,True,204.1219439711369,950.4248895453841,False
4313,True,217.63843443185644,1119.4734495982557,False
4314,False,270.03911440873605,1063.8841090557435,False
4315,True,174.52001003007675,904.0035799577723,False
4316,False,228.31184824141508,887.7196082316996,False
4317,False,275.4127986906101,1086.121759468731,True
4318,False,300.03302647311034,1187.1745180106439,True
4319,False,147.0139545246407,530.2988158710141,False
4320,False,425.08118373064474,1737.3361444211002,True
4321,True,202.5948269437099,957.8153665268541,False
4322,True,258.95739753329167,1327.618147947579,True
4323,True,235.90590837829336,1243.201567339035,True
4324,True,199.89656631538674,1086.2218013514753,True
4325,True,315.76131144045024,1599.1663271301384,True
4326,True,238.9132292884113,1351.1561446795192,True
4327,True,273.89584337781,1323.9767016471183,True
4328,True,443.7866352883448,2056.2162365014397,True
4329,True,321.9059765007509,1578.6984183657812,True
4330,False,267.870635820765,1167.4022826028547,True
4331,False,194.83884126654317,707.5636837234043,False
4332,True,230.86341268988457,1279.2019925275993,True
4333,True,354.4720457933473,1655.9967869948666,True
4334,True,219.08961305788478,1158.9165017070497,True
4335,True,581.9506914117753,2585.556649733644,True
4336,False,140.80486159305826,489.71107925542617,False
4337,False,210.39648926279645,730.6089307459118,False
4338,True,217.69961751375274,1110.3231442350868,False
4339,True,214.58272003374663,1080.139412927337,True
4340,False,266.4091363340997,1171.3390134308004,True
4341,True,444.5464175768814,2089.1847131701134,True
4342,True,303.1868233823568,1338.6604232337804,True
4343,True,499.5154935168117,2137.3014842509906,True
4344,False,179.26309543786502,609.0170315883136,False
4345,True,239.48967574788824,1177.0207110913045,True
4346,False,257.33821151175533,1057.3063366095512,False
4347,True,324.0575375102203,1636.8141834624594,True
4348,False,197.72847442460483,959.8679265159655,False
4349,True,169.96582731040286,960.6980394604889,False
4350,False,169.71909403106872,737.0356812419752,False
4351,True,123.95728550753483,591.6044820417264,False
4352,False,204.99491834531352,741.7568362550365,False
4353,False,519.9453863854267,2053.548790364565,True
4354,False,296.7682154127391,1188.0694011824992,True
4355,True,210.6748333224375,1085.6709352210833,False
4356,False,263.202949259726,1083.1701862188813,False
4357,True,266.3123998833986,1418.3576001230217,True
4358,False,286.48794309420964,1160.90003151484,False
4359,True,195.1889545997401,956.337823020889,False
4360,False,256.75202135261804,894.8153847871378,False
4361,False,317.5665773334638,1260.0318871517147,True
4362,False,232.48068926778683,1010.4440819369543,False
4363,False,265.2096165394819,923.8187088036277,False
4364,False,229.53536018196687,983.7824738193971,False
4365,True,316.7151273178978,1643.822705286156,True
4366,False,152.13694472497318,640.0335684352484,False
4367,False,181.48746957104473,762.1274250217326,False
4368,False,233.34893801616624,929.3518623698184,False
4369,False,247.216472937479,957.7007741312308,False
4370,False,175.40370028800808,615.0041941190493,False
4371,False,264.1632763075234,1001.3363394797387,False
4372,True,260.8848538171276,1259.1976628850966,True
4373,True,420.8495367583964,1798.098233116241,True
4374,False,276.91768467185466,1047.40098766844,True
4375,False,193.91942351904277,723.4015045728128,False
4376,False,273.96503216122187,1122.4040279798733,False
4377,False,205.32057276063,741.9010359097992,False
4378,True,307.44876862124806,1343.7101889502624,True
4379,True,295.3806169672322,1414.13582783253,True
4380,False,272.7957741062602,1147.1807680883596,True
4381,False,190.27716313391724,796.4581452389394,False
4382,False,343.0626666828793,1348.2713506465839,True
4383,False,183.0822901702427,726.5069554673439,False
4384,True,218.53949984655728,1094.982243130815,True
4385,False,331.3517486524059,1250.295927477921,True
4386,True,200.90193755796722,1014.4528512385875,False
4387,True,303.6613913563892,1552.4366662745667,True
4388,True,240.57543087041034,1385.8469508073915,True
4389,False,283.6654534754506,1179.8749162223273,True
4390,True,356.87601374094265,1684.07411026974,True
4391,True,184.67333199380002,1084.5291668692066,False
4392,False,160.43464779227713,553.4059165478225,False
4393,False,389.73953540355706,1585.8424088813047,True
4394,False,189.72409022465882,766.163575206426,False
4395,True,179.98828975350386,1054.8259641330858,False
4396,True,194.32217578039112,1129.1882098499748,False
4397,False,272.07904350710135,1086.8693017050593,True
4398,True,165.03907047138972,1010.8459792753328,False
4399,True,159.3422347700165,837.4461421459646,False
4400,True,492.35321220657755,2267.140676115925,True
4401,False,274.0154802225536,1067.4766471686185,False
4402,False,274.53936569613666,1137.8589912489938,False
4403,False,274.42348609154897,1012.207973284623,False
4404,True,368.3684873004307,1833.1072421330516,True
4405,False,231.49268138401726,909.7305828341595,False
4406,True,302.42528943179013,1460.4465211977483,True
4407,False,275.84980863122183,1140.5328876264043,True
4408,False,261.56466647669174,1017.4726715678302,True
4409,False,269.73574590758005,1104.0400494167689,False
4410,True,267.03421499362327,1310.9513718065061,True
4411,True,170.14445364573066,975.4523010790768,False
4412,False,518.5150050751631,1960.3974554620668,True
4413,True,193.9499835783559,968.834153131549,False
4414,False,217.7854996565797,873.1711738382983,False
4415,True,281.36114890305316,1306.7453077881005,True
4416,False,371.8087010329185,1460.223170573359,True
4417,False,201.52047960347835,686.6864175736819,False
4418,False,446.5536624361799,1687.7233887393704,True
4419,True,258.91723939731844,1332.1995094758256,True
4420,False,216.1604203785409,910.1519713111319,False
4421,True,276.03862263420433,1419.8458828560172,True
4422,False,239.6622077494095,1122.0127708267032,True
4423,False,197.81213550501076,921.9242462662722,False
4424,True,238.1380562670371,1181.1005422130545,True
4425,False,216.99707271948643,932.7483132886297,False
4426,True,290.7582355033451,1398.0543949859937,True
4427,False,155.8407670050832,692.4319107420919,False
4428,True,356.73668791828817,1701.1225137072186,True
4429,False,257.58654742034184,1186.0918795275825,False
4430,True,208.13150779954,1115.7997477283218,False
4431,False,282.14221056769355,1067.5510572983633,False
4432,False,376.04654789341936,1556.793997862048,True
4433,False,192.770344245178,763.0579881291499,False
4434,False,243.29163876528884,949.2899773223686,False
4435,True,267.85527183260456,1340.554560052696,True
4436,False,227.29307448516016,910.2560453797618,False
4437,False,315.4968401784015,1365.3888608836842,True
4438,True,505.7993587711526,2280.760295622991,True
4439,False,288.3172930683718,1148.142303987064,True
4440,True,346.438909515597,1535.6340691035607,True
4441,False,225.4615786699517,869.884776531234,False
4442,False,273.21676050659875,1114.6784718611907,True
4443,True,242.88068367002313,1286.7024905926532,True
4444,True,229.45181552796805,1068.5172105338784,True
4445,True,214.8192874872369,1136.9510375229568,True
4446,False,184.82496914839152,643.7965580252608,False
4447,True,162.97488631038698,928.4367320791285,False
4448,False,169.6205626321554,547.0427119212937,False
4449,False,210.98874946548918,811.6056378053015,False
4450,False,197.57857565411905,787.0783336690452,False
4451,True,201.8903109216818,1165.069855469015,True
4452,True,177.07820496618518,886.6730002859658,False
4453,False,384.2238117602785,1494.1782266961584,True
4454,False,358.08322504618553,1464.573349120582,True
4455,True,386.62180973049686,1756.472213293517,True
4456,True,302.8235076299625,1538.4303274488577,True
4457,False,364.31977050151625,1406.5211087414143,True
4458,True,267.65101653254266,1320.680221926776,True
4459,True,413.4668849089595,1904.4648008266556,True
4460,False,351.3113953010015,1347.0637371296725,True
4461,True,202.44624093827093,1164.9581108217842,True
4462,True,146.57734407825762,769.3471680765202,False
4463,False,240.70610062028007,940.2678010819351,False
4464,True,194.79917646705013,1085.6271794531026,True
4465,True,202.72652017248373,1007.8486755349003,False
4466,False,496.05356974784837,1993.5743469813901,True
4467,True,194.53750973958932,985.1913750771433,False
4468,True,252.47430408719958,1222.1550379455903,True
4469,True,269.05150316880025,1470.1607889416812,True
4470,True,366.622080472873,1790.1180871791462,True
4471,True,232.02373010482427,1132.077178726439,False
4472,False,336.3112755038996,1349.41126912322,True
4473,False,227.07109645193606,851.1952659000465,False
4474,False,212.60585062473098,835.0867002611448,False
4475,False,463.2616905823181,1815.1010887323475,True
4476,True,253.05730309274213,1356.8959587300635,True
4477,False,274.6382924224076,1033.2597580027682,False
4478,False,248.37969779430443,1039.4756071767638,False
4479,True,378.04094074711475,1848.9424140861759,True
4480,True,189.6000750179959,977.0392380629513,False
4481,True,202.33432614358154,1177.6754998852332,False
4482,False,282.55849789483153,1069.8453717239433,True
4483,False,248.50270443702598,885.8770467939569,False
4484,False,224.17733124402946,914.3964594402854,False
4485,True,181.35502010701035,981.4216158052458,False
4486,True,211.67083819690248,1122.6201002298997,False
4487,False,285.4801911074013,1181.5495949951583,True
4488,False,270.2953473206748,977.7354290795618,False
4489,True,258.87747927934726,1357.9310475860143,True
4490,False,220.5135422099475,885.6072077895735,False
4491,True,308.194379076851,1555.5676275436756,True
4492,True,260.90373123674004,1340.7014104874734,True
4493,True,227.7788566420693,1222.5782679301544,True
4494,False,216.32864817441114,953.8028666038936,False
4495,False,215.13554988822648,874.6239993508258,False
4496,True,195.98164871484448,1045.4384768929838,True
4497,False,150.6473718501129,772.9019526817397,False
4498,True,258.39003539945986,1305.3372935716097,True
4499,False,239.20527713644296,863.7825878472902,False
4500,True,469.1386393834962,2089.4454568063434,True
4501,True,350.01627554079704,1658.6160064163764,True
4502,True,244.99971754115853,1266.5568821831346,True
4503,True,350.79381653582294,1566.3347457374173,True
4504,True,269.68827405062666,1261.1330717440776,True
4505,False,251.9830589988192,999.2349724454165,False
4506,True,180.8327089444914,924.1838128291696,False
4507,False,325.74159725679476,1263.1078174034972,True
4508,True,229.10342007389943,1139.966779243001,False
4509,False,259.2073002792691,1070.1801286601294,True
4510,False,266.27833604780625,937.9417062820153,False
4511,False,181.56158402036783,648.7511402620563,False
4512,False,177.50420753702485,676.9787678675516,False
4513,False,476.7855040713388,1810.651473689079,True
4514,True,193.99949165230157,1071.9616562742926,False
4515,True,205.5737393217878,1225.1342060168201,True
4516,False,217.5938728976521,695.8445299153848,False
4517,True,362.31418757234206,1610.1298879194271,True
4518,False,139.77221445816173,639.9296652248914,False
4519,False,327.9794133508855,1317.7247931979311,True
4520,False,256.7843274018692,1125.3919214356317,True
4521,False,298.66721872256596,1253.3012981424022,False
4522,False,231.40315659308163,1000.4359826817914,False
4523,True,256.872054842729,1339.9245461493167,True
4524,True,305.41683350387797,1367.3179017983607,True
4525,False,253.75517194705162,1025.0046744560036,False
4526,True,208.38729264833364,1109.3749802691934,False
4527,False,188.88592466162396,844.1470410011174,False
4528,True,267.31393863636816,1329.0652356833616,True
4529,False,332.31388826823013,1303.225106460925,True
4530,False,225.02716976161554,952.9056320047141,False
4531,False,234.3742065115328,1013.9966363498886,False
4532,True,185.41321719133975,943.9039162086295,False
4533,False,245.95848303729383,1078.576399154089,False
4534,False,318.72486052357965,1360.646233832711,True
4535,False,182.99586494029313,829.310132288662,False
4536,False,342.14144233636046,1412.3207665400168,True
4537,True,175.11164885984843,911.0958617625968,False
4538,False,428.73877526921683,1687.851346880125,True
4539,True,332.85339915855707,1536.2514606309871,True
4540,False,186.97310096117818,700.2546255252355,False
4541,False,261.88696856882075,1070.1641320391493,True
4542,False,225.88748965457197,889.8549404380854,False
4543,True,292.7102522343632,1493.580749244751,True
4544,True,212.08028099725874,1027.1759355588815,True
4545,False,168.99432834286083,780.7448824096523,False
4546,False,296.3219920449189,1214.565866844996,True
4547,False,309.62252895061494,1223.5499285796766,True
4548,False,192.36712493307454,815.5118538976911,False
4549,False,143.21033120502491,500.4197052713402,False
4550,False,196.4754527093839,856.1109855469817,False
4551,False,449.938691180544,1821.6261612986846,True
4552,False,239.54708823462843,1124.7834737963894,True
4553,False,165.80290357112787,599.0222827674442,False
4554,True,186.47844890301792,935.5866603995098,False
4555,False,450.3527619416336,1844.8337291335304,True
4556,False,187.53764147370129,748.1612302799639,False
4557,True,209.17125795006413,1107.2013445374166,True
4558,False,278.8029753382168,1068.5917835893256,False
4559,False,315.656494065853,1300.0058679028489,True
4560,False,200.72772471201114,759.7254089563332,False
4561,False,402.25110538901504,1584.85810675872,True
4562,True,158.67668655380797,1047.8922296181652,False
4563,True,216.77472515343496,1100.4709148133743,True
4564,True,284.72387609300756,1442.1274419280358,True
4565,True,181.83381777024636,1002.5614130010626,False
4566,False,351.59065928816653,1318.9687390378697,True
4567,True,312.39518522559854,1526.8921857346575,True
4568,False,180.04433259761976,625.8266289305385,False
4569,True,322.2819560550572,1374.709077339899,True
4570,False,293.3009174508611,1136.5636918771283,False
4571,True,256.8671771020007,1206.0641841671186,True
4572,False,249.50486609882495,1034.5241913740122,False
4573,True,651.9988043726192,2870.9300059557145,True
4574,False,362.7307290570794,1481.716078628396,True
4575,True,222.0559696902995,1227.6193003002495,True
4576,True,171.086814016734,931.5278440297199,False
4577,True,324.3347184951379,1556.0239868114259,True
4578,False,381.34322392436394,1632.106848254981,True
4579,True,299.5649386834246,1422.4262215120227,True
4580,False,367.8101707663146,1547.587085869326,True
4581,False,182.35666781607995,905.2087411436917,False
4582,True,273.49159951747174,1386.3698432540477,True
4583,True,219.93887728102152,1163.59615316752,False
4584,True,312.854889160045,1455.4106040218144,True
4585,False,176.7676819643267,693.6735684377425,False
4586,False,197.18346015233305,776.2460220000345,False
4587,False,203.85122136921984,856.2896711499372,False
4588,False,184.35669319863425,763.9709770190608,False
4589,False,303.34141971403676,1209.6208746183838,True
4590,True,260.3551029851027,1225.8952686411908,False
4591,False,180.7703362479454,644.883672627113,False
